juggling,block_swap,reversal
0.1514439582824707,0.47846102714538574,0.24781203269958496
0.15259003639221191,0.35648584365844727,0.24894309043884277
0.15290284156799316,0.3033411502838135,0.24683904647827148
0.16062498092651367,0.27254414558410645,0.26892614364624023
0.16496586799621582,0.25662803649902344,0.25101709365844727
0.17322993278503418,0.24867606163024902,0.2479109764099121
0.17324519157409668,0.24535393714904785,0.25461697578430176
0.1776430606842041,0.23938488960266113,0.25832390785217285
0.17665719985961914,0.23362302780151367,0.24750781059265137
0.17494606971740723,0.22899889945983887,0.2491598129272461
0.17620182037353516,0.22431683540344238,0.25202012062072754
0.1980428695678711,0.2256009578704834,0.2528340816497803
0.19265389442443848,0.2337360382080078,0.2571380138397217
0.19591784477233887,0.22330188751220703,0.2951688766479492
0.2290198802947998,0.23741412162780762,0.28990602493286133
0.21910977363586426,0.22533702850341797,0.24838995933532715
0.19862699508666992,0.21519899368286133,0.2858741283416748
0.2616138458251953,0.24687790870666504,0.324537992477417
0.23387503623962402,0.21522998809814453,0.26007604598999023
0.2292029857635498,0.2201709747314453,0.2601640224456787
0.2658419609069824,0.21480488777160645,0.272921085357666
0.258558988571167,0.21257686614990234,0.24843096733093262
0.2671849727630615,0.21175003051757812,0.24808001518249512
0.26586294174194336,0.22286009788513184,0.28087496757507324
0.3108360767364502,0.274993896484375,0.2529740333557129
0.2655661106109619,0.20868206024169922,0.2911820411682129
0.33774590492248535,0.2313690185546875,0.2800140380859375
0.2584500312805176,0.2125720977783203,0.24770903587341309
0.24213409423828125,0.20762896537780762,0.2674999237060547
0.23276305198669434,0.20734691619873047,0.24774694442749023
0.22585010528564453,0.3313579559326172,1.1399240493774414
0.426800012588501,0.234238862991333,0.2683069705963135
0.2622029781341553,0.2774930000305176,0.4728820323944092
0.3721320629119873,0.25621604919433594,0.28367114067077637
0.2544569969177246,0.22144317626953125,0.27469396591186523
0.4245920181274414,0.28368592262268066,0.26613593101501465
0.223099946975708,0.22613906860351562,0.2500319480895996
0.21312904357910156,0.21814298629760742,0.2519829273223877
0.20894503593444824,0.21207809448242188,0.2604351043701172
0.19040703773498535,0.21986794471740723,0.2537999153137207
0.19449114799499512,0.20450401306152344,0.25055885314941406
0.19246196746826172,0.20966196060180664,0.2565441131591797
0.21187305450439453,0.21022605895996094,0.2621760368347168
0.20562195777893066,0.2070620059967041,0.2507050037384033
0.20808100700378418,0.20547986030578613,0.25782203674316406
0.2090461254119873,0.2073819637298584,0.25413084030151367
0.21354389190673828,0.21130704879760742,0.25945401191711426
0.24005818367004395,0.2116551399230957,0.2497091293334961
0.2112569808959961,0.22040796279907227,0.24942898750305176
0.20383000373840332,0.20569896697998047,0.25031399726867676
0.2328169345855713,0.20764398574829102,0.25426220893859863
0.23137688636779785,0.22082304954528809,0.2581350803375244
0.22777605056762695,0.20812010765075684,0.2753729820251465
0.2275528907775879,0.20897603034973145,0.24869513511657715
0.23991012573242188,0.20988678932189941,0.2674829959869385
0.23454689979553223,0.22899079322814941,0.27748990058898926
0.24794602394104004,0.24161291122436523,0.28181982040405273
0.2583768367767334,0.21372509002685547,0.26175808906555176
0.6115319728851318,0.23723888397216797,0.2618849277496338
0.25266122817993164,0.22103404998779297,0.254119873046875
0.2716689109802246,0.21503496170043945,0.25823402404785156
0.24982094764709473,0.20695018768310547,0.25233912467956543
0.23758888244628906,0.20808911323547363,0.4131600856781006
0.249053955078125,0.21188807487487793,0.25017499923706055
0.2704429626464844,0.20427298545837402,0.24942493438720703
0.26123690605163574,0.2034740447998047,0.24838614463806152
0.27979516983032227,0.2041611671447754,0.2588839530944824
0.2756929397583008,0.20452594757080078,0.24813294410705566
0.2699301242828369,0.20956087112426758,0.2486109733581543
0.2651541233062744,0.2149519920349121,0.252669095993042
0.26366400718688965,0.20604610443115234,0.24883103370666504
0.28668999671936035,0.20401501655578613,0.2601161003112793
0.2975320816040039,0.20434188842773438,0.24821686744689941
0.2584059238433838,0.2047879695892334,0.26078104972839355
0.2647831439971924,0.20923185348510742,0.26425600051879883
0.26696205139160156,0.20913314819335938,0.24758100509643555
0.2041928768157959,0.20837903022766113,0.2845780849456787
0.306272029876709,0.2263801097869873,0.2573528289794922
0.29665684700012207,0.2358081340789795,0.27991318702697754
0.27094388008117676,0.2515220642089844,0.2628309726715088
0.2693660259246826,0.24098896980285645,0.2758469581604004
0.24917101860046387,0.23077011108398438,0.2705850601196289
0.2707550525665283,0.29290008544921875,0.2641599178314209
0.3644239902496338,0.5509641170501709,0.2697000503540039
0.2884969711303711,0.22270607948303223,0.2548069953918457
0.3037140369415283,0.28998279571533203,0.26663708686828613
0.27271103858947754,0.2338109016418457,0.24859094619750977
0.27852797508239746,0.2046809196472168,0.24886298179626465
0.2665278911590576,0.20576715469360352,0.2467200756072998
0.2834200859069824,0.20595097541809082,0.3063180446624756
0.3393549919128418,0.21230292320251465,0.28839111328125
0.2879478931427002,0.2056879997253418,0.2534451484680176
0.2834160327911377,0.21522283554077148,0.2620830535888672
0.3160109519958496,0.21095609664916992,0.27580904960632324
0.36173319816589355,0.2578408718109131,0.28119897842407227
0.31257104873657227,0.2273099422454834,0.27196383476257324
0.302048921585083,0.20826196670532227,0.2675750255584717
0.2807290554046631,0.20382404327392578,0.2473618984222412
0.22785711288452148,0.20583701133728027,0.2557370662689209
0.20036911964416504,0.20449590682983398,0.25044679641723633
